,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
526,0.454,0.946,1,-5.978,0,0.13,0.0223,0.0,0.173,0.647,138.18,156147,4,1
527,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,178360,4,1
37186,0.288,0.675,6,-4.514,0,0.0577,0.0741,0.0,0.527,0.337,179.475,299829,3,0
75230,0.157,0.0497,2,-23.972,1,0.0356,0.987,0.91,0.0824,0.194,69.545,557320,4,0
69638,0.74,0.669,5,-7.913,0,0.0544,0.224,0.0,0.108,0.724,129.926,245760,4,0
91000,0.572,0.839,4,-5.083,0,0.0377,0.013,0.00976,0.522,0.465,143.969,196784,4,0
99062,0.532,0.123,5,-10.427,1,0.0346,0.908,0.0,0.0729,0.256,76.569,112750,4,0
25899,0.719,0.822,9,-4.707,1,0.0342,0.196,0.000238,0.199,0.768,120.052,213653,4,0
98280,0.419,0.3,11,-9.615,1,0.0288,0.795,6.49e-05,0.107,0.204,128.275,258226,3,0
45814,0.711,0.904,10,-4.291,1,0.0313,0.765,0.000946,0.227,0.959,100.131,227280,4,0
90381,0.28,0.62,5,-7.095,0,0.0592,0.258,0.0,0.117,0.592,171.19,163631,4,0
79580,0.318,0.0168,6,-27.405,0,0.0521,0.993,0.947,0.103,0.114,73.25,196405,4,0
69910,0.547,0.765,1,-8.355,1,0.0402,0.152,0.239,0.303,0.297,130.006,232615,4,0
68988,0.787,0.223,0,-12.0,1,0.0601,0.848,5.24e-05,0.0885,0.778,109.322,100000,4,0
42062,0.179,0.982,1,-4.74,0,0.152,4.19e-06,0.688,0.737,0.148,179.644,40910,4,0
97212,0.556,0.874,0,-2.651,1,0.0497,0.316,4.55e-06,0.753,0.48,117.849,174117,4,0
75491,0.329,0.0742,11,-31.799,1,0.0402,0.567,0.889,0.961,0.0475,103.973,514227,4,0
66994,0.556,0.284,2,-14.224,1,0.0377,0.967,2.13e-05,0.34,0.35,94.444,130253,4,0
67450,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210367,4,0
104969,0.614,0.953,9,-2.046,1,0.0987,0.0408,7.87e-05,0.934,0.532,138.511,225693,4,0
77789,0.589,0.668,2,-8.495,1,0.0714,0.632,0.0,0.117,0.8,99.519,511074,4,0
93373,0.484,0.391,7,-14.147,1,0.123,0.92,0.00673,0.203,0.577,181.397,162186,4,0
52583,0.558,0.36,4,-8.846,1,0.0303,0.645,0.0,0.207,0.553,126.439,150333,4,0
5347,0.612,0.259,11,-11.096,0,0.0999,0.196,0.901,0.106,0.214,149.957,105616,4,0
72541,0.225,0.922,7,-4.846,1,0.189,0.000319,0.0139,0.583,0.26,201.018,243146,3,0
63925,0.429,0.959,10,-3.214,1,0.0905,0.037,0.000193,0.0474,0.651,158.031,247826,4,0
2314,0.568,0.94,4,-6.414,1,0.0402,0.0366,0.00314,0.735,0.738,114.873,190400,4,0
90333,0.522,0.566,4,-12.224,1,0.0341,0.571,0.000775,0.248,0.893,91.042,150013,4,0
98519,0.37,0.518,3,-8.97,0,0.133,0.659,0.0,0.781,0.399,97.888,251800,4,0
52138,0.531,0.256,5,-14.161,1,0.0253,0.411,1.24e-05,0.377,0.355,82.246,201986,3,0
26069,0.439,0.00928,5,-33.082,0,0.0556,0.995,0.951,0.13,0.0677,133.423,199448,4,0
24597,0.773,0.836,1,-12.916,1,0.0922,0.18,0.913,0.108,0.344,131.961,287653,4,0
110967,0.59,0.708,4,-8.458,0,0.0301,0.00287,0.000792,0.428,0.235,129.942,189945,4,0
26595,0.438,0.512,2,-6.903,0,0.029,0.104,0.0,0.165,0.251,139.913,326751,4,0
17986,0.686,0.535,7,-9.097,1,0.0339,0.04,0.188,0.084,0.451,89.996,253173,4,0
88150,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477,4,0
103383,0.691,0.776,0,-4.177,1,0.0341,0.458,1.68e-05,0.33,0.961,146.861,144080,4,0
45623,0.169,0.166,7,-19.503,1,0.043,0.936,0.981,0.123,0.0392,110.718,45882,4,0
38753,0.52,0.304,11,-15.255,0,0.0284,0.816,0.366,0.0948,0.0392,103.981,231640,4,0
44431,0.47,0.941,2,-3.242,1,0.0381,1.93e-05,0.0,0.0556,0.696,106.974,138280,4,0
64889,0.458,0.293,0,-13.331,0,0.0295,0.397,0.0,0.129,0.578,86.482,146826,4,0
36486,0.828,0.445,11,-9.313,0,0.348,0.0216,0.0,0.119,0.238,142.006,162253,4,0
2316,0.248,0.399,9,-11.011,1,0.0283,0.306,0.00119,0.0728,0.198,52.401,297160,4,0
38220,0.563,0.51,9,-6.751,1,0.0283,0.677,4.18e-06,0.305,0.501,97.463,204306,4,0
46959,0.501,0.834,9,-8.56,0,0.123,0.00244,0.0061,0.393,0.0516,159.953,326573,4,0
18078,0.669,0.715,5,-9.044,1,0.912,0.714,0.0,0.77,0.579,80.52,84666,1,0
91669,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,131760,4,0
107679,0.519,0.828,7,-7.612,1,0.0396,0.000402,0.338,0.229,0.17,113.018,267706,4,0
82899,0.515,0.913,7,-10.643,1,0.0556,0.000817,7.96e-05,0.232,0.624,133.392,196600,4,0
17748,0.721,0.765,1,-5.698,1,0.0803,0.000855,0.0161,0.267,0.114,126.984,404409,4,0
50097,0.494,0.461,2,-14.7,1,0.0396,0.019,0.0292,0.126,0.314,86.76,310000,4,0
72634,0.461,0.98,10,-7.587,0,0.102,4.14e-05,0.0781,0.0627,0.35,104.996,204596,4,0
7474,0.555,0.118,5,-20.553,1,0.109,0.892,0.0,0.127,0.77,171.683,153000,4,0
110304,0.807,0.754,5,-3.433,0,0.187,0.158,0.71,0.113,0.276,142.024,407323,4,0
9850,0.761,0.542,11,-9.789,0,0.0547,0.000434,0.854,0.122,0.18,118.988,196638,4,0
98272,0.244,0.0513,9,-23.667,1,0.0772,0.733,4.11e-06,0.137,0.104,70.89,251266,3,0
72416,0.195,0.976,8,-4.381,1,0.0808,6.86e-05,0.000912,0.263,0.531,180.372,238173,4,0
62489,0.652,0.846,10,-4.005,0,0.0374,0.0905,0.0,0.242,0.762,97.998,223600,4,0
63882,0.514,0.907,6,-2.576,0,0.0713,0.000108,0.0,0.338,0.715,151.806,214200,4,0
104240,0.64,0.705,9,-5.125,1,0.025,0.424,0.000434,0.0986,0.504,107.971,260826,4,0
36342,0.719,0.583,7,-5.883,0,0.0976,0.11,2.26e-05,0.114,0.785,74.008,231866,4,0
11444,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,247866,4,0
8039,0.746,0.458,11,-8.844,1,0.0312,0.0631,0.0,0.167,0.942,100.429,152933,4,0
60921,0.518,0.496,8,-6.819,1,0.173,0.301,0.0,0.102,0.304,72.109,146677,3,0
102712,0.433,0.152,9,-13.384,0,0.0369,0.727,5.19e-05,0.107,0.0974,129.792,232000,3,0
61269,0.434,0.822,6,-3.536,1,0.0395,0.00153,0.00477,0.17,0.373,176.043,273653,4,0
1054,0.725,0.618,9,-9.842,0,0.046,0.325,0.000133,0.384,0.479,112.681,195040,5,0
84189,0.581,0.28,4,-9.091,0,0.0381,0.936,1.56e-05,0.305,0.813,137.831,126533,4,0
45057,0.482,0.0685,2,-22.069,1,0.0868,0.991,0.934,0.109,0.221,103.099,148000,4,0
20721,0.785,0.523,7,-5.853,1,0.0489,0.144,0.0,0.117,0.134,100.002,143375,4,0
5465,0.236,0.313,9,-8.731,1,0.0295,0.5,0.571,0.0885,0.136,81.468,240346,4,0
4674,0.254,0.131,5,-22.392,0,0.0332,0.84,0.899,0.0777,0.0372,135.145,217125,4,0
44462,0.173,0.694,9,-6.549,1,0.0466,6.31e-06,0.888,0.442,0.351,116.088,267491,4,0
44603,0.608,0.835,11,-6.157,0,0.0282,0.24,0.0,0.3,0.68,97.991,235360,4,0
89371,0.886,0.708,4,-5.915,0,0.0911,0.107,0.0114,0.044,0.965,109.976,317280,4,0
17972,0.601,0.994,6,-0.405,1,0.187,0.00101,0.798,0.108,0.247,149.97,246500,4,0
30029,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,184390,4,0
5197,0.489,0.0806,9,-27.124,0,0.0286,0.927,0.881,0.109,0.161,94.01,80570,4,0
111490,0.801,0.556,1,-12.297,1,0.132,0.0149,0.725,0.042,0.695,102.036,292757,4,0
33163,0.683,0.0759,11,-10.567,0,0.032,0.902,0.0,0.089,0.74,93.186,82470,4,0
91116,0.506,0.378,4,-11.641,0,0.0332,0.726,0.00514,0.0956,0.297,134.99,280493,4,0
72984,0.383,0.973,11,-2.305,0,0.0691,2.92e-05,0.0,0.408,0.264,95.106,204817,4,0
105667,0.701,0.369,3,-12.147,0,0.0391,0.304,0.898,0.265,0.269,149.989,109458,4,0
111241,0.851,0.864,5,-6.472,1,0.2,0.00907,0.82,0.181,0.841,142.898,292292,4,0
64017,0.354,0.126,0,-13.818,1,0.0323,0.87,0.0,0.151,0.17,80.567,197453,4,0
95908,0.768,0.719,10,-5.702,1,0.0617,0.583,0.0,0.0835,0.786,82.033,263706,4,0
39463,0.91,0.374,8,-9.844,0,0.199,0.0757,0.00301,0.154,0.432,104.042,160725,4,0
85985,0.64,0.729,7,-4.427,1,0.241,0.332,0.00256,0.0934,0.942,172.124,136640,4,0
16679,0.521,0.143,7,-16.338,1,0.0493,0.971,0.0,0.177,0.721,152.807,42000,3,0
93879,0.542,0.115,7,-15.65,1,0.091,0.993,0.292,0.106,0.53,102.073,134246,4,0
103535,0.623,0.443,9,-11.551,1,0.036,0.165,0.0,0.0267,0.629,131.644,208000,4,0
23461,0.609,0.812,6,-4.544,1,0.075,0.162,0.0,0.105,0.734,124.058,128518,4,0
73576,0.719,0.948,9,-5.591,1,0.0613,0.0024,0.226,0.0875,0.19,126.001,465865,4,0
39415,0.543,0.333,7,-9.355,0,0.0272,0.824,3.87e-06,0.168,0.261,109.789,198573,4,0
45548,0.556,0.166,0,-21.288,0,0.0478,0.91,0.932,0.125,0.526,120.153,266800,4,0
18354,0.636,0.653,9,-8.661,1,0.934,0.832,0.0,0.663,0.682,124.057,170946,4,0
87536,0.503,0.39,5,-10.775,1,0.0285,0.409,0.000152,0.389,0.172,100.19,227561,4,0
6140,0.311,0.729,4,-7.047,1,0.0346,0.000116,0.222,0.225,0.119,141.326,405800,4,0
104831,0.571,0.641,7,-6.406,0,0.0272,0.162,0.0,0.114,0.418,79.99,177382,4,0
50668,0.0867,0.958,7,-7.146,1,0.0604,9.64e-06,0.0864,0.314,0.086,197.95,321475,4,0
59916,0.423,0.853,1,-10.133,1,0.0382,0.00044,0.69,0.145,0.107,89.977,80948,4,0
111456,0.624,0.741,8,-6.417,1,0.029,0.00191,0.221,0.627,0.214,94.99,373666,4,0
81201,0.736,0.704,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4,0
24809,0.785,0.664,1,-11.526,1,0.0441,0.000394,0.882,0.0875,0.269,132.962,484066,4,0
79183,0.592,0.131,5,-17.116,1,0.0344,0.975,0.928,0.091,0.118,132.014,238478,4,0
101538,0.0,0.00332,10,-49.307,0,0.0,0.91,0.849,0.101,0.0,0.0,74217,0,0
113032,0.489,0.477,2,-7.343,1,0.0299,0.122,0.0,0.1,0.177,136.045,265133,4,0
14372,0.937,0.353,7,-6.922,1,0.0546,0.0594,0.0,0.0974,0.388,120.033,107500,4,0
65488,0.579,0.896,10,-2.781,0,0.225,0.0272,1.02e-06,0.352,0.678,153.991,240020,4,0
111695,0.504,0.888,3,-10.031,0,0.124,1.26e-05,0.902,0.762,0.309,129.04,324000,4,0
90834,0.625,0.18,6,-14.472,1,0.0283,0.824,1.17e-06,0.308,0.505,93.45,146813,3,0
80388,0.582,0.748,9,-6.029,0,0.0349,0.108,0.0,0.0909,0.148,98.228,268055,3,0
7715,0.578,0.621,9,-10.348,1,0.0343,0.682,0.00136,0.92,0.75,120.575,177053,4,0
102167,0.696,0.153,10,-16.133,1,0.0301,0.907,1.09e-06,0.111,0.451,140.077,188571,3,0
99965,0.827,0.195,7,-17.651,1,0.0638,0.662,0.141,0.0987,0.229,137.966,285209,4,0
113515,0.509,0.276,0,-10.406,1,0.0301,0.203,0.0,0.15,0.138,109.707,287080,4,0
66390,0.843,0.686,9,-9.985,1,0.0383,0.0117,0.607,0.14,0.653,141.826,228746,4,0
46132,0.514,0.969,7,-2.455,1,0.075,0.000119,0.0691,0.0194,0.07,174.009,311268,4,0
80439,0.626,0.414,0,-9.245,1,0.0426,0.416,2.14e-05,0.117,0.15,61.016,313028,4,0
44749,0.483,0.997,2,-4.142,1,0.151,0.00204,1.73e-06,0.325,0.214,103.784,109691,4,0
5234,0.703,0.265,10,-16.359,1,0.0403,0.986,0.932,0.137,0.131,120.061,88250,4,0
105706,0.597,0.491,2,-8.712,1,0.0438,0.899,0.919,0.103,0.398,83.003,130481,4,0
66737,0.756,0.543,9,-5.913,1,0.375,0.274,9.62e-06,0.139,0.437,149.877,153808,4,0
113395,0.35,0.537,9,-8.012,1,0.0311,0.00744,0.0,0.831,0.123,137.92,368506,4,0
14961,0.675,0.381,1,-7.723,1,0.0297,0.295,3.91e-05,0.115,0.325,130.047,114294,4,0
47322,0.508,0.912,9,-8.049,0,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,252693,4,0
1097,0.784,0.869,2,-6.595,1,0.0369,0.0107,0.83,0.0422,0.672,99.175,247626,4,0
97145,0.545,0.618,2,-5.345,1,0.0255,0.429,0.0,0.312,0.576,103.953,213720,4,0
57469,0.392,0.429,5,-10.279,0,0.0462,0.527,0.015,0.217,0.105,72.104,57370,4,0
84440,0.572,0.53,11,-5.732,0,0.0265,0.415,0.0,0.0961,0.555,111.127,168920,4,0
2868,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,315120,4,0
16040,0.513,0.296,7,-15.81,1,0.0496,0.99,0.803,0.158,0.804,84.367,391560,4,0
59605,0.331,0.854,4,-4.602,0,0.0979,0.000109,0.000296,0.0555,0.186,141.882,141943,4,0
70235,0.544,0.528,5,-8.131,1,0.0271,0.299,0.0,0.107,0.215,79.045,369866,4,0
103844,0.758,0.451,6,-8.001,1,0.0375,0.75,0.0,0.0503,0.737,122.912,125613,4,0
44151,0.442,0.85,6,-3.888,1,0.0362,0.002,1.93e-06,0.198,0.338,143.981,255666,4,0
68524,0.728,0.577,1,-5.371,0,0.0538,0.0502,0.000309,0.0589,0.318,169.988,152626,4,0
30635,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,202693,4,0
77606,0.615,0.739,9,-8.486,0,0.0378,0.633,0.0,0.908,0.789,86.479,196858,4,0
99185,0.56,0.473,5,-7.23,1,0.0533,0.618,0.0,0.31,0.441,109.414,175344,4,0
107812,0.283,0.657,1,-8.557,0,0.0353,0.0824,1.58e-05,0.136,0.37,97.991,284493,4,0
14872,0.914,0.362,2,-9.317,1,0.124,0.737,0.0,0.0813,0.642,89.962,50921,4,0
28035,0.258,0.747,4,-4.857,0,0.0417,0.00689,1.2e-06,0.37,0.321,120.619,232200,4,0
63715,0.311,0.665,1,-3.044,1,0.0363,0.0293,0.0,0.0576,0.492,169.749,232786,4,0
45580,0.603,0.603,4,-3.678,0,0.0336,0.853,0.0,0.14,0.525,143.622,327955,4,0
42970,0.208,0.95,8,-5.686,1,0.234,0.00402,0.589,0.187,0.0935,149.48,412173,4,0
30291,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,148960,4,0
31954,0.649,0.478,3,-10.729,1,0.0333,0.655,0.14,0.187,0.373,148.021,187153,4,0
92276,0.29,0.593,7,-7.971,1,0.039,0.563,0.0235,0.127,0.275,89.521,217746,4,0
23582,0.608,0.621,1,-7.85,1,0.0453,0.135,0.0,0.301,0.348,150.03,195910,4,0
52169,0.636,0.511,0,-14.016,1,0.0389,0.387,0.00035,0.211,0.769,167.37,154333,4,0
12737,0.695,0.634,0,-8.288,1,0.0297,0.53,0.0,0.0964,0.693,109.02,222440,4,0
83223,0.602,0.801,5,-2.427,1,0.0471,0.137,0.0,0.103,0.375,126.952,223225,4,0
94115,0.815,0.711,0,-4.278,1,0.108,0.496,0.0,0.109,0.336,130.102,179993,4,0
32569,0.571,0.94,1,-3.637,1,0.0883,0.0114,0.0128,0.572,0.555,149.959,252800,4,0
42409,0.272,0.972,3,-4.334,0,0.131,2.66e-06,0.181,0.125,0.0348,114.013,64533,4,0
28357,0.314,0.556,6,-6.373,0,0.0492,0.18,0.0,0.104,0.21,166.954,247383,4,0
82181,0.4,0.988,7,-4.078,1,0.114,0.0385,0.0,0.781,0.653,151.936,144822,4,0
102411,0.401,0.163,4,-10.94,1,0.0319,0.932,0.0,0.119,0.303,130.273,231413,3,0
46441,0.658,0.873,11,-3.621,0,0.189,0.148,0.0204,0.0531,0.267,180.001,234527,4,0
103933,0.405,0.3,2,-6.475,1,0.0378,0.894,0.0,0.154,0.24,162.355,245426,3,0
14176,0.523,0.223,11,-11.437,1,0.0393,0.618,1.51e-05,0.069,0.738,150.097,135234,1,0
106089,0.723,0.545,4,-6.26,0,0.049,0.0631,0.0,0.297,0.341,117.885,162990,4,0
19532,0.386,0.124,0,-9.736,1,0.0306,0.928,0.0,0.116,0.46,94.166,200662,3,0
56855,0.535,0.236,3,-11.673,1,0.0383,0.912,2.78e-05,0.108,0.306,127.344,270040,3,0
51449,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,227478,4,0
79288,0.596,0.679,4,-3.881,0,0.0324,0.18,0.0,0.0938,0.746,110.464,167680,4,0
30720,0.702,0.626,4,-6.268,1,0.0419,0.269,7.9e-06,0.101,0.454,104.987,185483,4,0
79401,0.439,0.0505,2,-20.986,0,0.0305,0.95,0.927,0.17,0.206,99.992,262800,4,0
10576,0.636,0.584,8,-10.868,0,0.0534,0.234,0.568,0.631,0.0695,95.013,326680,4,0
49122,0.533,0.848,5,-3.138,0,0.035,0.00284,0.00283,0.132,0.168,150.066,200782,4,0
105709,0.606,0.567,4,-10.738,0,0.0387,0.37,0.825,0.115,0.401,134.816,104888,4,0
24153,0.681,0.34,5,-21.498,0,0.0575,0.207,0.938,0.105,0.165,119.453,510533,4,0
6217,0.167,0.855,0,-13.9,1,0.0575,1.79e-05,0.883,0.116,0.0757,154.105,415491,4,0
40495,0.471,0.313,7,-9.413,1,0.0303,0.581,0.0,0.297,0.212,139.16,458520,4,0
26394,0.509,0.632,2,-7.726,1,0.0272,0.0331,1e-05,0.179,0.425,134.923,279800,4,0
68500,0.731,0.573,4,-10.059,0,0.0544,0.401,5.22e-05,0.113,0.145,109.928,205090,4,0
75116,0.625,0.534,0,-13.765,0,0.042,0.751,0.891,0.0934,0.459,159.963,354773,4,0
84270,0.377,0.916,4,-3.199,0,0.0481,0.26,0.0,0.074,0.912,75.533,140920,4,0
41766,0.53,0.878,2,-5.931,0,0.0393,2.52e-05,0.132,0.177,0.412,130.705,230266,4,0
27877,0.474,0.869,5,-5.331,0,0.0367,0.00101,0.885,0.108,0.195,86.999,347409,4,0
47936,0.65,0.958,7,-6.715,1,0.109,0.0294,0.00734,0.0733,0.575,154.575,264151,4,0
31242,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,163613,4,0
4155,0.482,0.552,2,-11.779,1,0.0424,0.418,0.617,0.0728,0.0948,92.095,335600,4,0
19961,0.502,0.301,7,-12.496,1,0.0315,0.835,9.95e-05,0.34,0.261,126.898,125413,3,0
52326,0.422,0.223,10,-15.136,1,0.0312,0.865,2.48e-06,0.109,0.493,112.957,167453,4,0
95046,0.49,0.863,0,-4.979,1,0.0386,0.465,1.58e-05,0.0715,0.942,93.923,270573,4,0
45155,0.648,0.0331,11,-17.582,0,0.0822,0.961,0.973,0.108,0.118,114.02,117096,4,0
55411,0.773,0.951,11,-4.054,0,0.0577,0.0693,0.0083,0.321,0.603,109.427,323941,4,0
99592,0.551,0.625,5,-6.375,1,0.0317,0.016,0.000253,0.118,0.367,131.319,144253,4,0
84337,0.578,0.737,0,-4.463,0,0.0342,0.621,0.0,0.69,0.734,102.909,181280,4,0
82336,0.449,0.861,0,-3.919,1,0.0362,0.177,3.75e-06,0.127,0.693,170.065,169200,4,0
97620,0.525,0.722,2,-6.43,0,0.0727,0.63,0.0,0.724,0.636,92.043,171586,4,0
94463,0.742,0.516,8,-13.015,1,0.0805,0.0163,0.0,0.104,0.679,139.962,123428,4,0
108181,0.371,0.426,1,-12.712,1,0.286,0.604,0.0,0.975,0.398,84.646,171450,4,0
4000,0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,320030,4,0
56866,0.704,0.327,7,-16.332,1,0.396,0.749,0.0,0.102,0.491,96.082,193461,4,0
35782,0.723,0.856,10,-3.394,1,0.0427,0.451,0.0,0.0583,0.95,108.884,509986,4,0
17277,0.517,0.87,7,-6.138,1,0.0482,0.00125,0.811,0.632,0.208,95.027,252014,4,0
4357,0.446,0.0523,4,-26.715,0,0.081,0.99,0.97,0.0878,0.0351,101.8,112555,5,0
95626,0.75,0.871,7,-5.798,0,0.0327,0.282,0.0,0.232,0.617,106.02,275566,4,0
13645,0.59,0.797,9,-6.978,0,0.0598,3.76e-05,0.812,0.104,0.35,123.805,403550,4,0
15655,0.803,0.449,11,-6.861,1,0.0745,0.443,3.32e-05,0.127,0.655,90.077,191935,4,0
58618,0.5,0.968,11,-6.399,0,0.0425,0.000108,0.79,0.0604,0.175,139.977,378813,4,0
68846,0.733,0.84,1,-6.207,1,0.147,0.108,0.0,0.619,0.871,82.49,162951,4,0
7588,0.406,0.813,4,-10.632,0,0.0467,0.0687,0.186,0.175,0.816,130.457,209908,4,0
19926,0.532,0.821,7,-5.126,1,0.0323,0.0553,0.0014,0.113,0.368,118.464,292386,4,0
85228,0.404,0.921,6,-5.758,0,0.0415,0.00809,4.45e-06,0.16,0.849,110.589,107866,4,0
113704,0.542,0.695,11,-7.566,0,0.0559,0.19,0.000184,0.515,0.435,144.007,155000,4,0
506,0.644,0.412,5,-9.14,0,0.0307,0.796,0.127,0.0906,0.206,118.49,256648,4,0
32118,0.709,0.7,1,-4.834,1,0.0746,0.00171,0.0155,0.711,0.397,145.04,162375,4,0
50444,0.439,0.782,9,-10.893,1,0.0383,0.000367,0.885,0.07,0.711,116.182,190493,4,0
35266,0.721,0.662,6,-6.006,0,0.0506,0.618,0.0,0.304,0.883,171.978,138893,4,0
65442,0.643,0.43,5,-11.978,0,0.0331,0.379,1.34e-05,0.17,0.565,89.92,250920,4,0
105134,0.782,0.286,8,-15.759,1,0.112,0.802,0.912,0.109,0.705,99.964,157800,4,0
57779,0.921,0.552,1,-9.075,0,0.348,0.283,0.0,0.11,0.546,128.074,168007,4,0
88342,0.745,0.914,0,-2.667,1,0.0872,0.0976,0.0,0.222,0.686,92.983,223613,4,0
19797,0.728,0.919,10,-5.751,1,0.0494,0.0495,0.0,0.152,0.963,130.22,291733,4,0
57352,0.542,0.795,4,-3.63,0,0.0368,0.00506,0.019,0.0851,0.431,92.234,227160,4,0
24666,0.812,0.807,6,-5.795,1,0.0328,0.0416,0.918,0.135,0.708,124.996,255359,5,0
24630,0.676,0.781,7,-9.988,1,0.0387,0.000605,0.929,0.083,0.63,135.254,342114,4,0
93435,0.382,0.423,4,-12.258,0,0.685,0.595,0.0,0.958,0.25,96.37,288000,5,0
68079,0.757,0.571,7,-4.547,0,0.0906,0.264,8.97e-06,0.313,0.538,159.933,146426,4,0
95939,0.546,0.716,5,-9.009,1,0.0583,0.603,0.0,0.026,0.913,90.951,272000,4,0
50193,0.313,0.951,11,-6.981,0,0.113,0.000267,0.241,0.962,0.337,73.595,144200,4,0
58549,0.616,0.579,2,-12.387,1,0.044,0.00137,0.79,0.906,0.154,120.025,270018,4,0
52860,0.512,0.699,2,-4.811,1,0.0402,0.00466,0.00234,0.127,0.441,89.984,267186,4,0
111472,0.636,0.253,7,-14.707,0,0.0385,0.44,0.873,0.0866,0.0427,98.541,367480,4,0
93063,0.401,0.323,7,-12.85,0,0.0744,0.79,0.0,0.736,0.487,78.538,151773,4,0
19491,0.443,0.497,5,-4.765,1,0.0315,0.0738,9.81e-05,0.128,0.294,147.859,206737,4,0
4624,0.55,0.342,8,-16.771,1,0.0337,0.695,0.884,0.0899,0.169,120.949,423047,3,0
52151,0.515,0.603,10,-6.246,1,0.0318,0.639,0.0,0.121,0.892,127.151,176626,4,0
20044,0.59,0.8,1,-5.044,0,0.0441,0.000653,0.905,0.0512,0.21,127.996,360960,4,0
105266,0.676,0.314,4,-14.606,0,0.078,0.957,0.931,0.187,0.498,135.006,135383,4,0
43277,0.657,0.334,0,-15.069,1,0.046,0.793,1.22e-05,0.157,0.308,104.881,246406,4,0
24933,0.699,0.64,5,-7.727,0,0.0802,0.000807,0.0268,0.121,0.599,126.319,275640,4,0
28958,0.562,0.934,1,-3.022,1,0.0478,0.122,0.00131,0.384,0.0734,140.026,226285,4,0
61253,0.573,0.892,4,-2.133,1,0.0438,0.084,0.00176,0.336,0.932,139.989,304240,4,0
105368,0.504,0.398,6,-11.718,1,0.171,0.26,0.481,0.218,0.137,112.771,180000,3,0
89678,0.848,0.744,5,-6.567,1,0.0546,0.0795,0.0,0.102,0.704,98.979,197015,4,0
26785,0.276,0.179,0,-16.543,1,0.0326,0.859,0.0139,0.172,0.181,60.55,122333,4,0
43576,0.297,0.962,2,-4.333,1,0.0775,4.6e-05,0.855,0.329,0.336,90.503,292293,4,0
75190,0.374,0.0212,9,-25.131,1,0.0397,0.94,0.885,0.543,0.0906,103.193,382082,4,0
101736,0.175,0.807,10,-10.604,0,0.0512,0.173,0.999,0.535,0.0325,58.948,81516,3,0
101676,0.174,0.232,0,-17.844,1,0.0441,0.378,0.192,0.339,0.038,118.436,278708,4,0
38606,0.617,0.289,6,-16.631,0,0.0513,0.431,0.0027,0.202,0.346,140.082,176760,4,0
65909,0.717,0.868,7,-3.073,1,0.04,0.438,0.0,0.148,0.552,100.005,215880,4,0
53423,0.799,0.847,5,-7.808,1,0.0956,0.254,2.14e-05,0.339,0.529,115.016,163472,4,0
33606,0.669,0.444,8,-8.021,0,0.0453,0.412,0.0,0.349,0.586,139.031,165333,4,0
71336,0.626,0.242,6,-8.658,1,0.0269,0.43,1.09e-06,0.119,0.228,91.259,337828,4,0
15351,0.74,0.563,11,-7.016,0,0.04,0.34,0.0,0.0824,0.577,104.958,173286,4,0
37157,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,178373,4,0
56747,0.57,0.32,7,-12.928,0,0.0307,0.828,6.47e-06,0.109,0.323,124.016,222955,4,0
13033,0.592,0.785,11,-10.648,1,0.0391,2.35e-05,0.879,0.357,0.451,117.748,295334,3,0
49242,0.723,0.938,10,-2.161,1,0.0654,0.304,0.0249,0.18,0.856,161.99,173703,4,0
25521,0.693,0.907,0,-6.182,1,0.0437,0.00106,0.084,0.0875,0.768,134.945,389553,4,0
51873,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,191822,4,0
88755,0.713,0.952,7,-2.959,1,0.108,0.0203,2.51e-06,0.117,0.571,105.981,195040,4,0
85278,0.591,0.614,0,-10.492,1,0.041,0.527,0.0175,0.979,0.601,99.28,203973,4,0
55528,0.722,0.415,9,-10.069,1,0.0406,0.738,1.6e-05,0.0903,0.439,117.971,254228,4,0
18329,0.625,0.906,5,-5.042,1,0.924,0.836,0.0,0.955,0.438,98.384,248668,3,0
