,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
62716,0.601,0.988,9,-5.4,0,0.0727,0.146,0.0,0.0682,0.864,153.966,239640,4,0
42665,0.114,0.988,7,-5.299,1,0.145,0.000153,0.901,0.777,0.0295,95.125,134815,4,0
8098,0.574,0.414,9,-7.16,0,0.0495,0.842,0.0,0.172,0.867,77.968,163040,4,0
38566,0.557,0.769,11,-5.401,1,0.0285,0.412,0.0,0.173,0.395,116.088,218352,4,0
89276,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,263666,4,0
62073,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,200461,4,0
56066,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237626,4,0
58132,0.624,0.904,4,-4.774,1,0.0479,0.00112,0.0231,0.604,0.649,130.153,216733,4,0
64027,0.461,0.0825,3,-12.457,1,0.0474,0.984,3.06e-05,0.704,0.194,104.138,184066,3,0
90179,0.498,0.432,9,-14.386,1,0.0345,0.688,0.0,0.136,0.365,135.015,245333,3,0
74486,0.622,0.697,4,-6.083,1,0.0256,0.217,2.06e-05,0.128,0.401,90.014,208893,4,0
2168,0.403,0.59,5,-5.941,1,0.0284,0.508,0.00548,0.272,0.393,141.649,297293,4,0
32712,0.903,0.489,6,-7.383,0,0.0488,0.0756,0.00141,0.104,0.78,124.042,177248,4,0
86153,0.51,0.787,0,-3.712,0,0.0529,0.0137,0.0,0.368,0.793,162.092,174424,4,0
23886,0.533,0.508,6,-7.808,1,0.0405,0.266,4.48e-05,0.213,0.246,104.871,190750,4,0
55015,0.483,0.468,8,-7.642,1,0.0341,0.784,0.0,0.152,0.319,135.875,247941,4,0
39080,0.392,0.135,9,-27.178,0,0.0534,0.994,0.871,0.0867,0.537,129.774,103533,4,0
63888,0.299,0.611,0,-3.69,1,0.033,0.00406,0.0,0.104,0.632,80.911,191933,4,0
99924,0.687,0.191,7,-12.151,1,0.0306,0.926,0.00055,0.1,0.371,106.029,326040,4,0
31670,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,166451,4,0
34769,0.577,0.434,7,-8.437,1,0.0303,0.887,0.215,0.0822,0.321,79.497,178626,4,0
14556,0.62,0.255,4,-12.163,1,0.0281,0.937,0.0,0.0918,0.25,91.988,154000,4,0
51425,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,309327,4,0
10304,0.721,0.579,0,-5.347,1,0.0498,0.0018,0.115,0.144,0.583,132.105,421546,4,0
63969,0.578,0.885,5,-3.065,0,0.0913,0.0429,0.0,0.256,0.647,94.918,209684,4,0
87689,0.366,0.413,8,-6.496,1,0.0303,0.818,0.0,0.2,0.193,73.4,182133,4,0
21764,0.826,0.736,1,-7.822,1,0.356,0.289,0.0,0.12,0.693,139.854,159813,4,0
98185,0.668,0.571,9,-7.857,1,0.438,0.529,0.0,0.16,0.895,156.237,81533,4,0
3020,0.386,0.936,8,-4.005,1,0.0701,0.0121,1.6e-05,0.266,0.418,176.366,186148,4,0
15776,0.635,0.722,9,-5.088,1,0.123,0.444,0.0,0.0774,0.641,150.842,149549,4,0
103536,0.409,0.322,0,-9.226,1,0.0255,0.647,0.0,0.347,0.191,80.164,230706,4,0
84819,0.622,0.239,5,-18.982,0,0.0447,0.859,0.051,0.109,0.737,79.674,172866,4,0
31760,0.572,0.75,1,-5.042,0,0.0604,0.0946,0.0,0.378,0.475,144.081,182626,4,0
55953,0.699,0.339,6,-13.51,1,0.0323,0.601,0.368,0.0932,0.439,104.993,299041,4,0
32806,0.691,0.856,10,-5.614,1,0.0407,0.0614,0.119,0.034,0.414,136.98,213340,4,0
74736,0.618,0.701,0,-11.905,1,0.0611,0.072,0.0,0.0627,0.889,124.449,190960,4,0
70948,0.46,0.406,7,-9.222,1,0.0612,0.582,0.0,0.433,0.397,141.767,238000,4,0
106722,0.586,0.595,5,-8.91,0,0.345,0.835,0.0,0.0925,0.928,199.978,160800,4,0
15772,0.662,0.206,11,-14.994,0,0.0473,0.95,0.797,0.102,0.278,123.934,155715,4,0
70245,0.471,0.502,2,-6.357,1,0.0295,0.285,0.0,0.108,0.201,148.009,313281,4,0
60726,0.647,0.804,8,-3.19,1,0.304,0.0146,0.0,0.0832,0.393,90.848,195092,4,0
71937,0.533,0.983,5,-5.175,1,0.107,9.47e-05,0.49,0.136,0.12,122.011,288657,4,0
2470,0.531,0.887,5,-4.417,0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,231665,4,0
85370,0.489,0.947,2,-4.744,1,0.0405,0.000489,2.36e-05,0.398,0.779,155.024,136853,4,0
37507,0.763,0.598,0,-5.412,1,0.0887,0.264,0.0,0.206,0.746,117.048,241666,4,0
109693,0.58,0.725,10,-4.996,1,0.0289,0.479,0.0,0.386,0.629,131.332,278400,4,0
17702,0.588,0.684,6,-5.924,1,0.0426,0.000113,0.0949,0.102,0.0377,95.015,330480,4,0
9168,0.581,0.857,7,-5.89,0,0.127,0.374,0.0462,0.96,0.697,140.885,306961,4,0
28642,0.762,0.858,9,-4.589,0,0.0313,0.321,0.0629,0.276,0.836,126.005,219746,4,0
81368,0.56,0.604,8,-8.732,1,0.0866,0.315,1.12e-06,0.176,0.75,84.784,281573,4,0
62648,0.683,0.77,6,-6.49,1,0.0246,0.00263,7.03e-06,0.354,0.784,102.732,230320,4,0
110943,0.448,0.99,7,-5.93,0,0.0711,0.0255,0.725,0.233,0.0341,138.002,191739,4,0
103654,0.599,0.332,6,-9.434,0,0.0497,0.744,6.93e-05,0.133,0.184,93.941,217173,4,0
23780,0.77,0.722,6,-3.951,0,0.0327,0.0708,0.0,0.101,0.711,105.995,175368,4,0
15934,0.504,0.173,9,-18.548,0,0.0318,0.987,0.0755,0.355,0.116,142.113,91773,4,0
98889,0.483,0.854,0,-5.558,1,0.234,0.29,1.08e-05,0.0901,0.473,85.166,143267,4,0
19890,0.487,0.821,0,-4.221,1,0.0406,0.0407,0.0,0.272,0.539,139.957,243040,4,0
34602,0.574,0.735,0,-7.668,1,0.0346,0.244,0.0229,0.4,0.544,116.06,310906,4,0
79895,0.414,0.7,5,-8.838,1,0.0301,0.22,0.000721,0.114,0.37,76.79,308853,4,0
11221,0.263,0.759,0,-7.288,1,0.0431,0.0555,0.0,0.231,0.429,179.904,284496,4,0
97698,0.726,0.859,7,-4.207,1,0.0465,0.266,1.54e-06,0.786,0.677,133.967,199916,4,0
72949,0.373,0.995,1,-2.235,0,0.162,7.76e-05,0.0,0.341,0.0566,116.398,206426,4,0
76780,0.179,0.657,6,-6.959,1,0.0692,0.887,0.0,0.975,0.293,79.059,301333,3,0
62850,0.466,0.897,9,-2.989,1,0.0403,0.000206,0.253,0.351,0.802,159.988,197040,4,0
48888,0.282,0.961,2,-6.566,1,0.13,0.000433,4.5e-06,0.0522,0.506,161.109,171146,3,0
92030,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,162897,4,0
71033,0.619,0.696,7,-6.263,0,0.0315,1.93e-05,0.00555,0.38,0.727,125.984,219720,4,0
64074,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,200461,4,0
93700,0.314,0.198,0,-17.584,0,0.167,0.991,0.0577,0.733,0.18,84.182,168722,4,0
35061,0.638,0.961,10,-2.228,0,0.0475,0.386,0.0,0.697,0.962,164.985,139634,4,0
29890,0.565,0.929,7,-5.287,0,0.0379,0.109,0.286,0.603,0.249,125.999,188571,4,0
85540,0.464,0.927,7,-4.514,1,0.0697,0.00677,2.71e-06,0.366,0.718,140.108,188306,4,0
18414,0.619,0.644,6,-14.164,0,0.954,0.738,0.0,0.698,0.464,85.532,144319,4,0
7461,0.403,0.0968,6,-16.626,0,0.0406,0.961,4.46e-05,0.0922,0.184,140.848,197373,4,0
88633,0.743,0.796,11,-5.733,1,0.073,0.199,0.0,0.0577,0.683,95.003,202893,4,0
24252,0.793,0.839,8,-9.985,0,0.0565,0.427,0.908,0.592,0.95,130.991,486359,4,0
53271,0.651,0.646,10,-6.548,0,0.0408,0.00738,3.19e-05,0.193,0.124,104.139,171585,4,0
100663,0.7,0.482,7,-11.331,1,0.0766,0.0415,0.0,0.103,0.663,144.037,229394,4,0
73603,0.801,0.326,10,-12.914,0,0.0606,0.558,0.826,0.0874,0.514,127.019,233856,4,0
1493,0.622,0.797,7,-8.958,0,0.0312,0.117,0.909,0.16,0.795,114.822,239693,4,0
35816,0.655,0.976,1,-3.378,1,0.0399,0.0822,9.7e-06,0.284,0.739,174.099,167587,4,0
43924,0.856,0.896,5,-8.5,0,0.0625,0.000456,0.713,0.0143,0.706,123.998,263225,4,0
2205,0.714,0.905,4,-5.137,0,0.245,0.0921,0.00149,0.0863,0.362,118.119,180137,4,0
101987,0.119,0.0179,1,-31.695,1,0.0508,0.991,0.944,0.164,0.299,52.982,136800,4,0
106708,0.756,0.694,9,-4.861,0,0.147,0.266,0.0,0.0929,0.702,151.932,182383,4,0
111198,0.639,0.776,1,-6.739,1,0.142,0.0769,0.0294,0.484,0.578,93.919,340253,4,0
29444,0.478,0.664,9,-13.418,1,0.251,0.141,4.86e-05,0.426,0.249,86.729,59165,1,0
19868,0.529,0.906,8,-5.064,0,0.0677,0.265,0.0,0.1,0.836,184.384,172330,4,0
66753,0.831,0.646,8,-7.407,1,0.42,0.0253,0.0,0.0788,0.715,201.892,212986,4,0
85520,0.469,0.581,5,-10.358,1,0.0341,0.0626,0.0497,0.102,0.356,88.906,233706,4,0
17694,0.358,0.456,11,-9.638,0,0.107,0.138,0.0258,0.469,0.425,139.841,193714,4,0
88602,0.623,0.901,10,-4.402,0,0.182,0.0785,0.0,0.0251,0.896,179.985,186533,4,0
45576,0.62,0.445,2,-8.625,0,0.0486,0.847,9.12e-05,0.117,0.679,147.013,160720,3,0
82615,0.373,0.142,7,-14.455,1,0.0357,0.74,2.35e-06,0.0705,0.16,122.321,259839,4,0
78960,0.759,0.703,11,-5.565,0,0.0407,0.0192,0.0,0.214,0.662,127.973,195066,4,0
109663,0.791,0.403,7,-9.887,1,0.0534,0.0153,0.839,0.109,0.202,124.993,492835,4,0
27163,0.612,0.825,7,-6.261,1,0.217,0.00231,0.000462,0.294,0.114,125.943,400000,4,0
29701,0.368,0.754,1,-5.185,1,0.0502,0.00928,0.0,0.256,0.281,169.881,258678,4,0
35826,0.842,0.693,6,-4.895,1,0.0381,0.307,0.00241,0.159,0.929,139.95,184032,4,0
38697,0.284,0.882,2,-4.966,1,0.0434,0.104,0.594,0.351,0.549,108.666,154840,4,0
70977,0.644,0.757,4,-4.498,1,0.0342,0.0651,0.0,0.2,0.61,110.973,249333,4,0
1066,0.793,0.658,2,-6.332,1,0.0552,0.652,1.11e-06,0.082,0.96,114.039,219071,4,0
10859,0.597,0.837,5,-6.382,1,0.0385,0.000863,0.0,0.107,0.531,125.971,328000,4,0
32237,0.718,0.725,9,-5.409,1,0.0519,0.153,0.0,0.32,0.65,100.044,167726,4,0
36845,0.359,0.392,5,-8.091,1,0.0327,0.194,4.08e-06,0.376,0.145,116.894,445653,4,0
104318,0.601,0.707,11,-10.311,1,0.119,0.787,1.59e-05,0.0734,0.542,164.051,223170,4,0
67698,0.708,0.788,1,-3.745,1,0.122,0.119,1.51e-05,0.0543,0.697,178.039,219853,4,0
21344,0.754,0.837,4,-3.747,0,0.0985,0.207,6.6e-06,0.29,0.88,98.028,207219,4,0
65996,0.806,0.633,0,-4.674,0,0.0487,0.289,0.0,0.169,0.74,103.06,257743,4,0
57837,0.735,0.648,1,-4.523,0,0.0334,0.0114,0.000213,0.309,0.395,97.985,180589,4,0
86092,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413,4,0
77926,0.618,0.733,2,-7.328,1,0.0332,0.764,0.0,0.884,0.898,93.976,202895,4,0
59801,0.467,0.782,10,-8.136,1,0.0599,0.00181,5.72e-05,0.0971,0.203,145.059,261500,4,0
27595,0.668,0.859,6,-5.947,1,0.0367,0.0351,0.569,0.248,0.802,118.001,276937,4,0
4249,0.277,0.0314,2,-30.21,1,0.0545,0.992,0.943,0.0712,0.0495,131.571,411080,3,0
25698,0.692,0.778,10,-4.534,1,0.0405,0.245,0.0,0.22,0.51,123.066,236046,4,0
64691,0.375,0.139,9,-19.789,0,0.0324,0.977,8.61e-06,0.0984,0.0878,75.993,166440,3,0
8051,0.401,0.368,7,-10.511,1,0.0452,0.822,0.0,0.0674,0.681,159.844,225160,4,0
106674,0.468,0.942,7,-2.837,1,0.0361,0.0145,0.0,0.537,0.511,149.743,231866,4,0
106083,0.575,0.75,3,-6.636,1,0.0589,0.294,0.0,0.138,0.298,99.86,177634,4,0
62501,0.604,0.666,4,-7.155,1,0.0271,0.0499,3.78e-05,0.14,0.246,132.031,337960,4,0
4869,0.719,0.363,7,-12.567,1,0.0545,0.692,0.73,0.0803,0.122,142.046,168560,3,0
73553,0.793,0.608,6,-11.638,0,0.0673,0.588,0.861,0.0991,0.118,124.988,383972,4,0
82732,0.288,0.947,0,-2.975,1,0.0638,0.223,0.0,0.254,0.432,93.396,163706,4,0
7003,0.514,0.243,3,-12.348,1,0.0288,0.752,0.00054,0.0822,0.388,171.816,260800,4,0
47614,0.453,0.897,2,-5.376,1,0.0705,0.000358,0.0956,0.365,0.492,141.167,317800,4,0
52405,0.504,0.302,2,-11.754,1,0.0269,0.586,0.0613,0.113,0.671,99.054,153213,4,0
5148,0.282,0.181,0,-13.767,1,0.034,0.734,0.0635,0.0737,0.0522,79.987,385860,4,0
19913,0.596,0.786,8,-4.782,1,0.0391,0.00715,0.0,0.192,0.788,93.959,211843,4,0
112320,0.412,0.352,0,-8.956,0,0.0421,0.831,0.0,0.126,0.457,157.493,214412,3,0
90202,0.607,0.347,7,-12.241,1,0.0369,0.695,0.0,0.121,0.644,125.485,124560,4,0
49860,0.528,0.877,6,-4.089,1,0.0418,0.0463,0.0,0.368,0.535,150.06,236174,4,0
87582,0.61,0.687,9,-9.138,1,0.0353,0.439,1.46e-06,0.815,0.555,102.912,255451,4,0
66654,0.701,0.68,2,-5.713,1,0.317,0.24,0.000568,0.0383,0.766,135.605,58906,4,0
59487,0.195,0.379,2,-15.678,1,0.0398,0.0707,0.657,0.11,0.0697,80.396,218181,3,0
107696,0.504,0.59,9,-11.792,1,0.0597,0.327,0.00306,0.109,0.91,121.812,189866,4,0
96546,0.671,0.627,0,-8.094,0,0.0522,0.797,1.03e-06,0.263,0.894,99.118,330814,4,0
105934,0.547,0.282,10,-10.151,1,0.0306,0.947,0.866,0.099,0.0788,80.008,120000,4,0
31956,0.703,0.656,6,-5.363,0,0.078,0.139,0.0,0.0947,0.455,82.964,146375,4,0
102061,0.55,0.356,9,-14.142,1,0.0405,0.637,0.187,0.32,0.343,159.911,214603,3,0
62204,0.308,0.955,4,-3.763,1,0.111,2.39e-05,0.113,0.166,0.237,174.991,243346,4,0
4350,0.634,0.207,11,-22.772,0,0.0354,0.434,0.881,0.105,0.174,117.981,315369,4,0
31255,0.587,0.963,0,0.366,0,0.0552,0.0656,0.0,0.27,0.491,127.842,175721,4,0
91890,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,272733,4,0
82226,0.454,0.883,7,-5.278,1,0.122,0.0623,0.000129,0.199,0.743,151.268,159373,4,0
91621,0.603,0.886,5,-3.777,0,0.0837,0.00045,0.0,0.26,0.395,126.027,229933,4,0
62479,0.579,0.915,9,-3.322,1,0.0353,0.136,0.0,0.0962,0.654,139.11,273303,4,0
53557,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,178304,4,0
24444,0.384,0.708,10,-10.687,0,0.0458,0.00548,0.884,0.137,0.236,127.012,372692,4,0
94187,0.749,0.124,10,-16.562,1,0.0398,0.849,0.819,0.132,0.164,108.016,128906,4,0
25973,0.415,0.358,7,-13.509,1,0.0382,0.759,0.0,0.67,0.422,125.414,206933,4,0
15849,0.467,0.274,5,-15.183,0,0.0322,0.854,0.905,0.176,0.0396,126.077,142857,4,0
51465,0.354,0.712,3,-6.109,0,0.0589,0.358,4.19e-05,0.274,0.238,93.345,368852,4,0
57421,0.752,0.385,4,-12.175,1,0.0425,0.685,0.0,0.139,0.809,104.043,130658,4,0
96558,0.821,0.355,5,-7.15,0,0.0392,0.854,0.0,0.104,0.588,117.286,152801,5,0
62257,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,213053,4,0
94339,0.614,0.657,9,-3.979,1,0.0255,0.614,0.0,0.157,0.619,92.048,220500,4,0
108298,0.63,0.398,5,-8.036,1,0.106,0.842,0.0432,0.0907,0.643,125.664,152800,4,0
83555,0.667,0.823,7,-3.797,1,0.0673,0.0607,0.0,0.0771,0.35,127.903,168725,4,0
10501,0.384,0.99,7,-3.826,1,0.0601,0.00474,0.036,0.363,0.663,193.93,247989,4,0
3251,0.512,0.483,0,-7.798,1,0.0298,0.00304,0.0011,0.12,0.367,160.009,217026,4,0
69336,0.36,0.351,4,-11.293,1,0.0393,0.851,0.000986,0.301,0.474,75.007,280994,3,0
83621,0.671,0.643,8,-9.137,1,0.126,0.428,0.968,0.0998,0.0384,123.022,286940,4,0
111527,0.711,0.714,8,-8.533,0,0.0461,0.141,0.053,0.104,0.71,109.985,287040,4,0
88158,0.627,0.858,11,-2.824,0,0.386,0.263,0.0,0.21,0.342,92.523,209160,4,0
81800,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198370,3,0
103389,0.582,0.705,3,-8.169,1,0.0539,0.29,1.38e-06,0.797,0.64,128.89,181360,4,0
99986,0.503,0.595,7,-9.383,1,0.0294,0.0895,2.49e-06,0.148,0.457,128.099,371200,4,0
18581,0.646,0.979,2,-5.063,1,0.91,0.852,0.0,0.677,0.0486,63.872,50333,3,0
14064,0.959,0.2,4,-12.65,1,0.155,0.8,0.00398,0.0842,0.717,119.925,169302,3,0
59291,0.11,0.982,7,-5.498,1,0.0589,0.474,0.78,0.175,0.0334,153.511,264662,4,0
64532,0.321,0.09,0,-21.296,0,0.0321,0.838,0.00266,0.0998,0.157,65.825,224906,4,0
85511,0.643,0.709,1,-7.414,0,0.0373,0.00307,0.0,0.15,0.674,99.469,137773,4,0
44275,0.524,0.94,9,-3.994,1,0.111,0.000217,0.0,0.623,0.664,150.184,184866,4,0
93813,0.658,0.412,10,-5.865,0,0.0585,0.775,0.0,0.106,0.684,106.876,157746,4,0
64981,0.461,0.39,7,-10.973,0,0.0385,0.577,7.04e-06,0.12,0.498,172.044,222733,4,0
32123,0.829,0.695,1,-5.561,1,0.0473,0.000956,0.178,0.112,0.369,102.018,211776,4,0
58031,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,201400,4,0
41890,0.362,0.668,0,-9.578,1,0.0432,0.000406,0.0094,0.131,0.158,122.234,293040,4,0
71700,0.417,0.966,4,-3.072,1,0.194,0.00224,1.97e-06,0.145,0.623,192.067,232666,4,0
68008,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,155960,4,0
42738,0.325,0.976,4,-6.707,1,0.108,0.0172,0.479,0.258,0.29,92.175,78666,4,0
105018,0.595,0.526,6,-10.11,1,0.167,0.778,0.875,0.322,0.944,78.002,120769,4,0
76985,0.203,0.104,2,-22.281,1,0.032,0.851,0.0255,0.279,0.128,100.78,226386,4,0
51583,0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,200547,4,0
91063,0.761,0.606,11,-7.742,0,0.0424,0.157,0.0,0.574,0.646,121.038,159650,4,0
32545,0.716,0.846,8,-6.077,1,0.0326,0.0092,0.000279,0.941,0.96,115.307,260782,4,0
89122,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,217361,4,0
96487,0.565,0.831,9,-8.476,1,0.046,0.125,0.0,0.0992,0.839,138.301,160685,4,0
